2015 1 20 2 2.5 980 1010 3 0 0 3 8 980 0 2008 47.6844 980 1023 35.25
2014 7 25 3 1.75 1630 15600 1 0 0 3 7 1630 0 1958 47.68 1830 10850 52.2
2014 12 31 4 2.5 2280 27441 2 0 0 3 8 2280 0 1996 47.7628 2350 35020 57.5
2014 9 4 3 2.5 3000 5000 1 0 0 4 7 2110 890 1918 47.5781 1970 5000 66.6
2014 11 28 3 2.5 1230 922 2 0 0 3 8 1080 150 2009 47.6518 1230 1237 39.995
2014 8 14 3 2.25 2390 4590 2 0 0 3 8 2090 300 1941 47.6615 2280 5179 98
2015 3 26 3 2 1260 7346 1 0 0 3 7 1260 0 1987 47.4034 1460 7363 29
2014 12 1 3 1.5 2220 8994 1 0 0 4 8 1110 1110 1962 47.5473 2220 8994 50
2014 10 21 3 2.25 2080 2856 1 0 0 3 7 1550 530 2003 47.4198 2080 2275 26.75
2014 6 4 3 1 1050 4160 1 0 0 4 7 1050 0 1925 47.6756 1580 3680 54
2014 11 24 3 2.25 1280 1517 2 0 0 3 8 1080 200 2008 47.6651 1280 1681 49.5
2015 3 26 4 2 2220 3760 1 0 0 4 7 1370 850 1929 47.6876 1620 3760 77.1
2014 6 25 3 1 1150 4800 1 0 0 4 6 1150 0 1938 47.3101 1310 9510 20
2015 2 20 3 0.75 850 8573 1 0 0 3 6 600 250 1945 47.503 850 8382 13.25
2015 2 6 3 1.75 1270 4815 1 0 0 3 6 980 290 1922 47.5495 1270 6431 25.9
2014 5 14 3 1 1050 5402 1 0 0 4 7 1050 0 1906 47.5867 1510 4685 33.995
2014 7 14 5 3 2970 10335 2 0 0 3 9 2970 0 2000 47.598 2970 10335 72.6
2014 7 8 3 2.25 2120 13090 1 0 0 3 8 2120 0 1997 47.296 1400 12039 34
2014 5 12 3 1.5 1720 7119 1 0 0 4 7 1720 0 1952 47.7535 1590 7616 34.1
2015 4 14 3 1 1200 12500 1 0 0 3 6 1200 0 1936 47.4162 1200 7500 20.4
2014 6 17 4 1.75 2030 18295 1 0 0 4 7 2030 0 1975 47.7326 1970 7307 49.3
2014 9 10 3 1.75 2870 26500 1 0 1 3 8 2870 0 1948 47.4485 2420 20500 52.5
2014 7 22 4 2.5 2610 3277 1 0 0 5 8 1920 690 1922 47.6636 1810 3277 100
2014 6 11 3 2.5 2180 15693 1 0 0 4 8 1850 330 1979 47.592 2270 24000 54.5
2015 4 20 4 2.5 2980 10179 2 0 2 3 9 2980 0 2003 47.3895 2980 8828 57.4
2014 10 7 3 2 2005 7000 1 0 0 3 7 1605 400 1980 47.6039 1750 4500 49.1
2015 4 10 4 2.5 1850 9248 2 0 0 3 8 1850 0 1997 47.735 2080 8711 51.5
2014 10 10 3 2.25 2840 59677 1 0 0 3 7 1580 1260 1967 47.5828 2220 31688 66.3
2014 12 1 2 1 810 5100 1 0 0 3 6 810 0 1955 47.7317 1500 5100 22.9
2014 9 12 3 2.5 1660 8125 1 0 0 3 7 1150 510 1999 47.4373 1250 8125 29.5
2014 11 6 2 1 880 5750 1 0 0 3 6 880 0 1939 47.5642 1190 5750 28
2015 3 23 4 3.5 4120 12626 2 0 1 3 11 3970 150 2014 47.7089 4120 11913 136
2015 4 30 3 2.5 2370 7500 1 0 3 3 8 1620 750 1979 47.4091 1960 8062 34.8
2015 3 3 4 2.75 2400 104108 2 0 0 3 8 2400 0 1988 47.4686 2270 54450 59
2014 10 17 3 2 1420 16000 1 0 0 3 7 1420 0 1966 47.478 1900 12630 32.445
2015 2 18 4 3.25 3276 10801 2 0 0 3 9 3276 0 2008 47.4585 2010 11656 72
2014 7 28 3 3.25 2610 4500 1 0 0 4 9 1660 950 1909 47.6701 2110 4500 92.5
2014 8 14 3 2.25 1810 8158 1 0 0 3 8 1450 360 1984 47.6258 1740 9532 50.7
2014 12 11 4 1.75 1700 6000 1 0 0 3 7 1700 0 1967 47.3252 1280 6000 14.89
2015 4 30 3 2 1900 7980 1 0 0 4 7 1340 560 1977 47.305 1690 7840 23.5
2015 4 24 3 2.25 3330 20053 2 0 0 3 9 3330 0 1968 47.6395 2870 20053 182.41
2014 10 29 3 2 1400 8821 1 0 0 3 7 1400 0 1991 47.1949 1450 8721 23.12
2014 7 30 3 1.75 1480 7560 1 0 0 3 6 1100 380 1920 47.6985 1510 7250 37.595
2015 3 25 3 2 1400 7384 1 0 0 3 7 1150 250 1979 47.4655 1820 7992 29.5
2014 6 26 3 2 1900 8002 1 0 0 3 7 1900 0 1991 47.2909 1900 6086 25.25
2014 10 2 2 1.5 1130 912 2 0 0 3 8 1000 130 2006 47.5638 1500 1474 37.5
2014 5 30 3 2 1560 7352 1 0 0 3 6 1560 0 1992 47.2804 1120 7950 19.644
2015 4 13 3 2.5 1740 1280 3 0 2 3 8 1740 0 2008 47.589 1740 1308 58
2015 5 6 5 3 2008 5050 1 0 0 3 7 1216 792 1992 47.5376 2040 5297 46
2014 5 5 4 1.75 2010 3600 1 0 0 3 7 2010 0 1902 47.6337 2010 3600 74
2015 4 27 3 2.25 1370 5000 2 0 0 3 7 1370 0 1990 47.7372 1600 7724 29.995
2014 5 28 3 2.5 2250 3757 2 0 0 3 7 2250 0 2006 47.4787 2250 4556 39.5
2014 5 9 3 2.5 1850 4597 2 0 0 3 8 1850 0 2003 47.3755 2210 5000 25.4
2014 5 2 3 2.5 2540 5050 2 0 0 3 7 2540 0 2006 47.3358 2280 5050 30
2014 8 25 3 2.5 2100 5060 2 0 0 3 7 2100 0 2006 47.563 1520 2468 47.7
2014 9 14 4 1.75 1900 7313 1 0 0 3 7 1900 0 1973 47.7311 1420 7384 34
2014 8 13 3 2 1680 81893 1 0 0 3 7 1680 0 1991 47.3248 2480 38637 35
2014 7 7 5 2.5 2860 68519 2 0 0 5 8 2860 0 1958 47.5265 1670 35910 67
2014 9 11 3 2.5 2150 15304 2 0 0 4 9 2150 0 1979 47.5573 2540 10507 64.995
2014 12 18 4 2.75 3800 12200 2 0 3 4 10 3800 0 1986 47.5689 3710 14796 95
2014 12 16 3 1 960 9748 1 0 0 3 5 960 0 1922 47.5259 1600 9958 26.5
2014 9 23 4 1.5 1580 6360 1 0 0 3 7 1290 290 1945 47.6873 1690 6360 52.5
2014 10 31 4 2.75 2475 4000 2 0 0 3 7 2475 0 2014 47.345 2475 4000 33.59
2015 2 6 6 1 1430 20620 2 0 0 3 7 1430 0 1954 47.6255 2450 10080 80
2015 4 8 4 2.5 2030 5754 2 0 0 3 8 2030 0 2001 47.3542 2030 5784 29.5
2015 1 27 3 1.75 1260 7373 1 0 0 4 7 1260 0 1979 47.7296 1360 7373 40.5
2014 7 29 5 2.25 2540 3750 1 0 0 4 7 1510 1030 1925 47.6729 1780 3750 66
2014 7 16 3 1 1350 7085 1 0 0 5 7 1350 0 1944 47.7318 1350 7085 42.75
2014 8 13 4 2.25 2100 12738 2 0 0 4 8 2100 0 1975 47.4698 2000 12090 37.5
2014 9 19 3 1.75 2280 16671 1 0 0 4 6 1760 520 1909 47.7096 1850 9351 54
2014 10 8 3 1 1980 18730 1 0 0 4 7 1280 700 1943 47.3221 1356 9450 20.7
2014 10 30 3 3.25 2440 2812 2 0 0 3 8 1710 730 2005 47.5362 2440 2836 61.3
2014 8 11 2 1 1100 17817 1 0 0 3 7 620 480 1980 47.7728 1790 20009 32.5
2015 2 12 2 1 1122 9100 1 0 0 4 6 1122 0 1960 47.328 840 9344 18.5
2015 5 6 3 2.5 2370 4200 2 0 0 3 8 2370 0 2014 47.3699 2370 4370 38.8598
2014 9 5 4 1.75 1680 6834 1 0 0 3 7 1680 0 1948 47.716 950 7425 37.5
2015 2 3 3 2.5 2850 36585 2 0 0 3 10 2850 0 1987 47.7376 3340 35671 70
2015 4 27 2 2 1110 1155 3 0 0 3 7 980 130 2008 47.5496 1110 1089 39.9
2014 12 17 3 1.75 2300 11400 1 0 0 4 8 1520 780 1977 47.6884 2300 10140 50.5
2014 9 15 3 2.5 2430 7857 2 0 0 5 8 1730 700 1980 47.4546 2160 8740 35.9
2014 9 10 4 1 1620 4329 1 0 0 3 7 1620 0 1927 47.5728 1220 5520 41.5
2014 10 23 3 1.5 1630 2946 1 0 0 4 8 1630 0 1932 47.6865 1550 3800 57.48
2014 7 16 3 2.5 2290 6328 2 0 0 3 8 2290 0 2001 47.5103 1600 6180 55
2015 3 30 4 2.5 2090 4200 2 0 0 3 7 2090 0 2007 47.3659 2090 4200 34
2015 1 26 3 2.25 2080 70567 2 0 0 3 8 2080 0 1990 47.7221 3730 43560 59.4
2014 11 10 2 1.75 1620 113862 1 0 0 3 7 1620 0 1995 47.4821 1560 54806 43.9
2014 12 4 3 1 1330 9540 1 0 0 4 7 1330 0 1971 47.758 1250 10350 32
2014 5 13 2 1 790 2640 1 0 0 3 7 790 0 1973 47.7351 1310 2064 9
2015 1 22 5 4.25 3920 11412 2 0 0 3 7 3920 0 1955 47.5766 1400 9750 65.05
2014 8 13 3 1 1430 7000 1 0 0 3 6 1430 0 1968 47.3018 1050 7700 21.395
2015 5 11 3 1 1250 10723 1 0 0 4 7 1250 0 1961 47.4894 1520 10723 31
2014 9 29 4 2.25 2610 7700 1 0 0 3 8 1700 910 1977 47.5659 2260 8266 58
2014 7 29 4 2 1760 5500 1 0 1 3 7 780 980 1925 47.5183 1510 5500 28.5
2014 9 22 4 3 1986 6000 2 0 2 4 8 1746 240 1922 47.5374 1930 6200 71.5
2015 2 25 5 3 3880 7180 2 0 0 3 7 3880 0 2004 47.4797 2160 4793 44.5
2014 8 6 4 1 1520 9800 1 0 0 4 7 1520 0 1971 47.7303 1540 7700 38.9
2014 8 21 2 2.25 2210 5500 1 0 0 4 8 1410 800 1968 47.697 2140 6600 61.4306
2014 5 19 3 1.75 2010 4905 1 0 0 5 7 1230 780 1912 47.6105 2210 1834 70
2014 7 14 2 1 1150 3600 1 0 0 3 6 1150 0 1910 47.5729 1160 4000 27
2015 3 5 3 2.5 2099 4275 2 0 0 3 7 2099 0 2010 47.3521 2099 4275 28.995
2014 5 29 4 1 1600 4300 1 0 0 4 7 1600 0 1916 47.6648 1610 4300 48.5
2014 8 11 3 2.5 2160 7500 1 0 1 3 7 1430 730 1979 47.6188 1560 7500 53.25
2014 9 25 1 1 790 2400 1 0 0 3 7 790 0 1918 47.6178 1580 2566 43.9
2015 4 20 3 3.25 4110 20900 2 0 0 3 9 2630 1480 2002 47.5506 2640 14700 92.5
2015 2 18 3 2.5 2000 22000 2 0 0 3 8 2000 0 1979 47.59 2180 19800 59.37
2014 8 26 4 2 2180 8800 1 0 0 5 7 1170 1010 1977 47.3676 1630 8800 25.495
2014 9 23 3 1.5 1740 6988 1 0 0 3 7 1600 140 1950 47.7211 1650 7500 43.5
2014 9 29 3 1.75 1570 7416 1 0 0 4 7 1570 0 1971 47.4117 1900 7416 25.3
2014 9 22 4 2.25 2270 11997 1 0 2 4 7 1540 730 1959 47.4095 1920 9634 28.7
2014 12 3 4 2 1750 5202 1 0 1 4 6 1070 680 1942 47.5677 2090 5400 33
2015 4 29 3 1.75 1820 15570 1 0 2 3 8 1820 0 1948 47.5068 2490 9480 70
2014 7 31 3 3.25 2260 7701 2 0 0 3 8 1760 500 2000 47.5053 1880 7529 47.759
2014 7 1 4 2.5 2530 5048 2 0 0 3 8 2530 0 2014 47.3559 2530 4359 41.7838
2014 9 29 5 1.75 1970 8925 1 0 0 5 7 1170 800 1977 47.2925 1910 8025 25.5
2014 11 10 3 2.75 2440 76531 1 0 0 3 10 1640 800 1980 47.7672 1890 10042 72
2014 6 10 2 0.75 1392 43710 1 0 0 4 7 1392 0 1978 47.4491 1640 99316 35
2014 6 26 3 1.75 1260 9346 1 0 0 4 7 1260 0 1963 47.3713 1800 9705 20.05
2015 4 27 4 2.5 3100 7250 2 0 0 3 9 3100 0 2010 47.6961 1240 6670 96.7
2014 12 15 2 1 1200 8750 1 0 0 3 6 1200 0 1948 47.7548 1100 8408 29
2014 7 23 2 1 2280 37500 2 0 0 3 7 2280 0 1932 47.525 2360 6000 28
2014 6 11 5 3.5 2100 5107 2 0 0 3 7 1410 690 1999 47.5108 1410 5650 29.5
2014 12 3 1 0.75 530 33278 1 0 2 4 4 530 0 1950 47.6412 2830 14311 35.5
2014 6 28 5 2.5 2670 16777 1 0 0 4 7 1620 1050 1920 47.7015 1610 8227 58.5
2015 3 10 2 2.75 1760 4139 2 0 0 3 8 1760 0 2010 47.5175 1870 3076 42
2015 3 19 3 1.75 1100 7373 1 0 0 4 7 1100 0 1968 47.3124 1430 8415 24
2014 10 24 3 3.5 1494 1262 3 0 0 3 8 1494 0 2011 47.6826 1494 1264 65
2014 5 16 3 1.5 1170 4950 1 0 0 4 7 1170 0 1960 47.6057 1570 7700 33
2015 3 6 3 2.25 1620 1057 3 0 0 3 8 1540 80 2009 47.5396 1390 942 45
2014 5 25 3 2.5 1620 7410 1 0 0 5 7 1620 0 1955 47.7708 1450 8121 35.53
2014 8 21 2 2.5 1470 2533 2 0 0 3 8 1470 0 2005 47.6874 1470 6511 48.7
2014 7 14 4 1.75 3140 12519 1 0 0 3 7 2320 820 1951 47.6941 2240 7308 58.5
2015 2 13 4 3 2570 8022 1 0 0 4 8 1370 1200 1984 47.6956 2090 8022 65.5
2014 8 11 4 2.5 2570 50308 1 0 0 3 10 2570 0 1993 47.7418 3420 37891 80
2015 2 12 3 2 1400 1657 2 0 0 3 8 1060 340 2004 47.6196 1540 2275 57
2014 12 17 3 2 1870 3378 1 0 0 3 7 1120 750 1913 47.5371 1870 1872 34
2014 8 29 4 2.5 4070 7800 3 0 0 4 8 3390 680 2002 47.6838 2020 6760 140
2015 5 6 3 1 1020 10200 1 0 0 4 7 1020 0 1954 47.7503 1170 8188 33.5
2014 6 12 4 3.75 4030 10800 2 0 0 3 10 4030 0 2006 47.6821 2160 7200 148.5
2014 6 5 3 2 1750 9750 1 0 0 3 7 1350 400 1961 47.398 1900 10125 27.995
2014 11 10 4 2.5 2040 5508 2 0 0 4 8 2040 0 1996 47.5719 2130 5496 57.5
2014 9 22 3 2 1220 7620 1 0 0 3 6 720 500 1947 47.4564 1640 7620 32.06
2014 8 28 3 1.5 1490 6604 1 0 0 4 6 1490 0 1918 47.4683 1330 6604 25.5
2015 3 18 4 2.5 3220 4031 2 0 0 3 9 3220 0 2002 47.688 3150 5083 76
2014 5 29 3 1.75 1940 7313 1 0 1 4 8 1440 500 1960 47.5239 2160 7200 68.5
2014 7 9 4 2.25 3300 8365 3 0 0 3 9 3300 0 2014 47.5363 1290 8369 76
2014 8 26 3 2 2880 5100 1 0 0 4 7 2080 800 1926 47.6805 1820 5100 66
2014 7 9 4 2.25 2010 7688 1 0 0 3 8 1170 840 1979 47.3086 1990 7688 22.9
2015 3 13 5 2 2050 10200 1 0 0 3 6 1430 620 1956 47.4136 1940 8625 47.5
2015 2 12 4 1 1540 5000 1 0 0 4 7 1090 450 1922 47.6754 1590 5000 54.2
2015 2 9 2 1.75 1090 4590 1 0 0 4 7 790 300 1915 47.6677 1390 4080 41.7
2015 1 5 4 1 1490 6000 1 0 0 3 7 1490 0 1918 47.5518 1700 6000 57
2014 11 4 3 1.75 1890 6557 1 0 0 3 8 1890 0 1967 47.7032 1920 6793 49.5
2014 5 16 3 1.75 2150 4333 1 0 0 3 7 1200 950 1956 47.5537 1480 6500 43
2014 9 5 2 1 770 9370 1 0 0 3 7 770 0 1947 47.762 1060 9352 18
2015 4 1 3 1 1430 7599 1 0 0 4 6 1010 420 1930 47.4783 1290 10320 23.5
2015 3 3 3 3.5 2480 3200 2 0 0 3 10 2480 0 2010 47.5951 1980 3200 91
2015 4 20 4 2.5 3690 11191 1 0 3 4 10 2190 1500 1951 47.6434 3460 8160 111.5
2014 10 7 3 1 1520 8320 1 0 0 3 6 1520 0 1953 47.7699 1500 8320 29.9
2015 4 1 3 1.75 1900 36769 1 0 0 3 8 1900 0 1987 47.3041 1950 35847 33.5
2015 3 17 3 3.25 3320 15022 2 0 0 3 10 3320 0 1989 47.429 3430 15018 76
2014 6 9 2 2 1870 6275 1 0 0 3 8 1870 0 2003 47.7108 1670 5200 57.9
2014 7 8 4 1.75 1920 7700 2 0 0 4 7 1920 0 1970 47.5381 1310 7700 41.5
2015 1 13 4 2 1960 190357 1 0 3 2 8 1960 0 1971 47.5538 2560 189100 46
2014 6 13 4 2 3140 10875 1 0 1 3 7 1940 1200 1939 47.6656 3300 10080 77.5
2014 9 8 1 1 720 5196 1 0 0 3 7 720 0 1911 47.6928 1580 5762 27
2015 4 29 4 2.5 2850 25993 2 0 0 4 9 2850 0 1989 47.5318 2480 12672 67
2015 2 4 3 1.75 1280 12776 1 0 0 4 7 1280 0 1977 47.4212 1680 11704 30
2015 3 30 5 2 2000 3000 1 0 0 3 6 1200 800 1931 47.6028 1330 4000 46.4
2015 1 23 4 3.25 1900 2631 2 0 0 3 9 1250 650 2014 47.5869 1710 4502 57.9
2014 7 7 5 2.75 3595 5639 2 0 0 3 9 3595 0 2014 47.6848 3625 5639 86.199
2015 3 4 3 2.5 2480 7428 2 0 0 3 9 2480 0 1990 47.5489 2600 8322 72.9
2015 4 22 4 2.5 2900 5760 1 0 0 4 8 1660 1240 1959 47.55 2250 6098 50
2014 6 19 3 2.75 3200 6699 2 0 0 3 9 3200 0 2004 47.5884 3020 6699 71.2
2014 10 7 3 1.75 1970 8540 1 0 3 4 8 1130 840 1950 47.7213 2280 8540 60.6
2014 7 16 4 1.5 1860 12197 1 0 0 3 7 1860 0 1964 47.729 1510 11761 44.3
2015 4 6 3 2.5 2350 715690 1 0 0 4 9 2350 0 1979 47.1622 1280 325393 75
2014 11 18 4 2.5 2840 8746 2 0 0 3 8 2840 0 2001 47.19 2630 9900 33.9
2014 5 25 4 3.5 2630 3435 1 0 3 3 7 1640 990 1984 47.4355 1920 2435 32.5
2014 11 13 3 1.5 1510 16200 1 0 0 3 7 1510 0 1970 47.3926 1650 13950 27.5
2015 3 12 4 2.25 2440 9320 1 0 0 4 7 1880 560 1957 47.5933 1530 9335 65
2014 12 9 2 2 1480 6075 1 0 0 5 7 740 740 1919 47.5317 1230 6053 27.6
2014 11 14 4 2.5 3000 9460 2 0 0 3 9 3000 0 2001 47.3959 3000 8450 43
2014 11 17 3 2.5 2510 5186 2 0 0 3 7 2510 0 2001 47.6895 2530 5186 57.1
2014 6 25 2 1 1120 5650 1 0 0 3 6 1120 0 1944 47.4979 1270 6875 26
2015 1 5 3 1.5 1060 5750 1 0 0 2 7 1060 0 1981 47.5532 1060 5750 31.7
2015 3 25 2 1.5 1390 1756 3 0 0 3 7 1390 0 2005 47.7274 1340 1756 29.995
2014 8 18 3 1.75 1650 9480 1 0 0 3 7 1220 430 1977 47.726 1540 8400 30.5
2014 7 16 3 1.75 2040 12065 1 0 0 3 8 2040 0 1987 47.3756 2010 11717 37.995
2014 11 6 5 2.25 3020 10010 1 0 0 3 7 1510 1510 1959 47.5249 1760 10878 46.5
2014 10 9 5 3.25 4300 9270 2 0 3 3 10 2910 1390 1957 47.5717 2780 6610 140
2014 6 13 3 2.25 1920 4833 1 0 0 4 7 1060 860 1921 47.7067 1580 5134 38.5
2014 9 5 4 2.5 3420 183387 2 0 0 3 10 3420 0 2000 47.633 2260 34613 97.5
2014 11 25 4 3.25 3266 5398 2 0 0 3 8 3266 0 2014 47.2975 3087 5152 42.495
2014 6 2 3 1 1450 8820 1 0 0 3 6 1050 400 1958 47.4698 1510 8820 27.495
2015 2 22 4 2.5 3181 5831 2 0 0 3 8 3181 0 2014 47.2716 2056 24393 37.99
2014 8 28 3 1.75 1410 4080 1 0 0 4 7 1410 0 1927 47.6695 1820 4080 54.1
2015 3 5 4 3.5 3070 4440 2 0 0 3 9 2030 1040 1922 47.5732 1780 4800 90
2014 7 29 4 2 1780 15648 1 0 0 5 8 1780 0 1918 47.5849 2320 14963 100
2014 12 10 4 2.75 2990 7389 1 0 0 4 8 2090 900 1923 47.5711 2510 6157 107.5
2015 4 27 3 2 1910 13505 1 0 0 3 8 1910 0 1955 47.7114 2010 8000 41.245
2014 12 31 3 1 1180 5350 1 0 0 4 6 1180 0 1959 47.505 1490 5350 26
2014 12 30 3 3.25 4220 41300 1 1 4 4 11 2460 1760 1958 47.6083 3810 30401 330
2015 3 4 4 1.75 2180 7560 1 0 0 4 7 1560 620 1962 47.757 1810 7352 39
2015 4 27 4 2.5 3720 105850 2 0 0 4 10 3720 0 1984 47.655 2830 88256 86.4
2014 7 23 3 1 1130 8201 1 0 0 5 6 1130 0 1948 47.7359 1180 8203 35
2014 12 16 5 4 4660 9900 2 0 2 4 9 2600 2060 1979 47.5135 3380 9900 73.9
2014 9 26 3 2.25 1410 7290 1 0 0 3 7 940 470 1980 47.5396 1550 7375 24
2014 7 1 3 2.75 2090 9620 1 0 0 3 8 1340 750 1987 47.2741 2150 9660 30
2014 8 5 3 2.5 2120 9307 2 0 0 4 9 2120 0 1984 47.5477 2290 11524 71.9
2015 2 18 3 2.5 2260 8120 2 0 0 3 8 2260 0 2004 47.2924 2250 7784 32.5
2015 2 18 4 2.5 3350 6605 2 0 0 3 8 2670 680 1990 47.7498 2730 5962 55
2014 12 19 5 2.75 3630 30570 2 0 0 3 11 3630 0 2000 47.4243 3620 41965 63.3
2014 7 14 3 1.75 1510 8250 1 0 0 4 8 1510 0 1962 47.6183 1770 8250 51.613
2015 5 12 2 1.75 2080 13054 1 0 1 3 7 2080 0 1951 47.7435 2440 13054 60
2014 8 11 3 1.5 1450 4694 2 0 0 3 7 1450 0 2011 47.3654 1870 4198 27.4
2015 2 27 2 1 1840 81892 1 0 0 3 6 1840 0 1955 47.7694 2550 40089 37.5
2015 4 14 3 1.75 1590 7620 1 0 0 4 7 1090 500 1984 47.3655 1590 7620 27.4
2014 6 30 2 1.5 1190 3400 1 0 0 3 7 990 200 1919 47.6726 1410 3150 44.1
2014 5 23 3 2 1540 1827 2 0 0 3 8 1540 0 2005 47.5479 1540 1827 40.2
2015 3 3 2 1 1460 7832 1 0 0 3 6 1460 0 1924 47.4617 1460 7632 42
2015 4 3 3 2 2150 5400 1 0 0 4 7 1380 770 1911 47.555 1940 6500 59.75
2014 5 14 4 2.75 2270 7375 1 0 0 4 7 1290 980 1973 47.7222 1750 7760 49.8
2014 9 8 3 1.5 1260 3135 1 0 0 4 7 780 480 1944 47.6693 1540 3025 49.9
2015 4 13 2 1 1020 4002 1 0 0 5 7 1020 0 1953 47.5828 1780 5000 46
2015 3 5 4 2.5 1790 19177 1 0 0 4 7 1790 0 1966 47.3617 1760 11726 24.495
2014 8 14 4 2.5 2040 7800 2 0 0 3 7 2040 0 2003 47.473 1860 10954 29.4
2014 10 8 3 3.5 1560 2198 2 0 0 3 8 1180 380 2006 47.5812 1550 1467 56
2014 9 17 4 2.75 2680 16934 1 0 0 4 7 1340 1340 1958 47.542 1240 7000 44.5
2014 12 17 4 2.25 2370 9636 1 0 0 3 8 1660 710 1976 47.6497 2350 9588 67
2015 3 30 4 2.5 1750 6397 2 0 0 3 7 1750 0 1988 47.3082 1940 6502 27
2015 2 17 3 1.75 1628 286355 1 0 0 3 7 1628 0 1996 47.2558 1490 216344 25
2014 6 7 3 3 1730 2940 3 0 0 3 7 1730 0 1985 47.6911 1690 4410 49
2014 7 25 2 1 700 13500 1 0 0 3 4 700 0 1920 47.3882 1600 10124 15.2
2014 7 24 4 2.75 3555 6565 2 0 0 3 9 3555 0 2014 47.6847 3625 5637 89.599
2014 8 25 3 2 1830 3500 1 0 0 5 7 1290 540 1909 47.573 1530 4000 55.4
2014 6 10 4 3.5 3510 9364 2 0 0 3 10 3510 0 2001 47.54 3510 9161 69.5
2014 5 20 2 1.75 1300 4000 2 0 0 3 7 1300 0 1948 47.6687 1350 4013 44
2015 5 8 3 1.75 1500 6000 1 0 0 5 7 850 650 1940 47.6474 1700 6000 70
2015 4 14 5 2.5 2130 8428 2 0 0 3 7 2130 0 2013 47.4726 1500 11810 38
2015 3 24 3 1.75 2380 10450 1 0 0 3 8 2380 0 1966 47.3143 2320 8500 31.5
2014 8 5 6 3.5 2580 13572 1 0 0 3 8 1290 1290 1987 47.6796 2020 11656 60.4
2015 1 13 3 2.25 1440 15661 1 0 0 3 8 1180 260 1988 47.6225 1440 13963 50
2014 9 16 3 1 1570 9136 1 0 0 3 7 1570 0 1953 47.7688 1380 9127 33
2014 5 23 1 0.75 430 5050 1 0 0 2 4 430 0 1912 47.6499 1200 7500 8
2015 4 23 4 1.75 2180 4066 1 0 0 3 6 1270 910 1911 47.5487 1400 1343 33.49
2014 6 16 4 2.75 2500 4950 2 0 0 3 8 2500 0 2010 47.6964 2500 4950 68
2014 10 10 3 1.75 1370 8280 1 0 0 4 7 1370 0 1980 47.4096 1850 7820 22.2
2014 7 29 3 2.25 1640 6044 2 0 0 3 7 1640 0 1996 47.2844 1600 7418 27.5
2015 4 9 3 1.5 1510 16800 1 0 0 5 8 1510 0 1956 47.751 1560 7276 41.5
2014 10 6 3 2 1290 9312 1 0 0 3 7 1290 0 1947 47.4811 1650 7300 21.5
2014 12 19 3 2 1640 9234 1 0 0 5 7 1060 580 1967 47.5162 2230 10354 31.9
2015 4 22 3 2.5 3180 10492 2 0 2 3 10 3180 0 1991 47.655 3000 9812 100
2014 10 17 3 2.5 1360 3188 2 0 0 3 7 1360 0 1986 47.6831 1090 3188 41.95
2014 8 8 3 1.75 1870 40250 1 0 0 5 7 1870 0 1959 47.4038 1870 40250 39
2014 9 26 4 3.25 4060 52707 2 0 0 4 9 4060 0 1996 47.7615 3100 50755 88
2015 4 20 3 2.25 1710 7134 1 0 0 4 7 1130 580 1979 47.3911 1790 7455 17.204
2014 8 27 3 2.25 2430 7614 1 0 0 3 8 1900 530 1979 47.5065 1720 11250 36.5
2014 12 19 3 1.5 1580 10100 1 0 0 4 7 1580 0 1961 47.4423 1650 10032 29.65
2014 11 25 3 1.75 1520 9600 1 0 0 4 7 1520 0 1967 47.473 1590 10183 19
2015 3 23 4 1 1290 5000 1 0 0 3 7 1290 0 1957 47.5128 1440 2500 27.55
2014 8 21 3 2 1490 7697 1 0 0 3 7 1490 0 1994 47.4852 1540 7529 30.5
2014 10 13 3 2 1410 10625 1 0 0 3 7 1410 0 1980 47.3649 1410 9744 23
2014 12 1 3 1 1060 10228 1 0 0 3 7 1060 0 1948 47.7481 1570 10228 23
2014 9 5 3 3 1330 1379 2 0 0 4 8 1120 210 2005 47.6126 1810 1770 55.21
2015 2 23 3 1.75 1250 9605 1 0 0 3 7 1250 0 1964 47.6325 1570 9605 45.85
2014 12 11 4 2.5 2070 8658 2 0 0 3 8 2070 0 1999 47.5072 2010 7215 37.2
2014 5 7 3 1 1340 4284 1 0 0 3 7 1080 260 1910 47.6633 1960 4080 53
2014 8 20 3 1 1780 6840 2 0 0 4 6 1780 0 1947 47.727 1410 7200 32
2014 9 5 2 2 1340 4447 1 0 0 3 8 1340 0 2004 47.7175 1350 4458 38.1
2014 5 7 3 1.75 1680 10500 1 0 0 4 8 1680 0 1959 47.6098 2250 10400 67.5
2014 9 9 3 2 1700 6498 1 0 0 3 7 1700 0 1986 47.3781 1700 6654 29
2014 9 5 3 1.75 1410 16105 1 0 0 3 7 1410 0 1982 47.6927 1550 18615 30.7
2014 5 20 5 3.5 4460 2975 3 0 2 3 10 3280 1180 2015 47.6313 2490 4231 49
2014 12 23 4 2.5 3630 8387 2 0 0 3 10 3630 0 1997 47.3623 3370 8869 49
2015 4 8 3 1 1290 6859 1 0 0 4 7 1290 0 1941 47.5317 1560 6369 53.5
2014 8 29 4 2.5 2340 52272 2 0 0 2 8 2340 0 1978 47.3468 2480 40500 29
2015 3 16 3 2.5 1620 1377 2 0 0 3 8 1100 520 2009 47.6195 1620 1251 64
